DATE,GEO,DGUID,Labour force characteristics,Sex,Age group,Statistics,Data type,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2014-01-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1172,,,,1
2014-02-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1160.8,,,,1
2014-03-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1198.2,,,,1
2014-04-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1193.4,,,,1
2014-05-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1213.3,,,,1
2014-06-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1182.9,,,,1
2014-07-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1227.1,,,,1
2014-08-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1221.7,,,,1
2014-09-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1227.2,,,,1
2014-10-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1239.2,,,,1
2014-11-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1215.4,,,,1
2014-12-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1224.6,,,,1
2015-01-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1230.6,,,,1
2015-02-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1186.9,,,,1
2015-03-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1214.2,,,,1
2015-04-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1179.3,,,,1
2015-05-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1201.6,,,,1
2015-06-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1178.1,,,,1
2015-07-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1175.8,,,,1
2015-08-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1138.5,,,,1
2015-09-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1158.9,,,,1
2015-10-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1137.5,,,,1
2015-11-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1140.6,,,,1
2015-12-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1139.5,,,,1
2016-01-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1143.5,,,,1
2016-02-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1191.1,,,,1
2016-03-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1176,,,,1
2016-04-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1211.1,,,,1
2016-05-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1192.5,,,,1
2016-06-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1187.6,,,,1
2016-07-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1165.3,,,,1
2016-08-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1179.7,,,,1
2016-09-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1178.6,,,,1
2016-10-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1211.2,,,,1
2016-11-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1215.4,,,,1
2016-12-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1205,,,,1
2017-01-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1236.1,,,,1
2017-02-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1198.8,,,,1
2017-03-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1188.5,,,,1
2017-04-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1194.9,,,,1
2017-05-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1209.6,,,,1
2017-06-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1218.4,,,,1
2017-07-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1214.1,,,,1
2017-08-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1262.1,,,,1
2017-09-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1203.7,,,,1
2017-10-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1202,,,,1
2017-11-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1209.7,,,,1
2017-12-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1217.5,,,,1
2018-01-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1171,,,,1
2018-02-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1204.4,,,,1
2018-03-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1208.1,,,,1
2018-04-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1183.8,,,,1
2018-05-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1162.1,,,,1
2018-06-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1179,,,,1
2018-07-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1254,,,,1
2018-08-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1173.7,,,,1
2018-09-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1217.3,,,,1
2018-10-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1205.2,,,,1
2018-11-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1210.5,,,,1
2018-12-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1231.3,,,,1
2019-01-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1226.5,,,,1
2019-02-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1225.5,,,,1
2019-03-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1200.5,,,,1
2019-04-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1228.4,,,,1
2019-05-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1228.9,,,,1
2019-06-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1236.5,,,,1
2019-07-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1189.1,,,,1
2019-08-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1241.2,,,,1
2019-09-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1252.8,,,,1
2019-10-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1245,,,,1
2019-11-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1232.4,,,,1
2019-12-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1207,,,,1
2020-01-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1215,,,,1
2020-02-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1193.2,,,,1
2020-03-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1044.7,,,,1
2020-04-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,852.2,,,,1
2020-05-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,836.8,,,,1
2020-06-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,990.9,,,,1
2020-07-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1133.8,,,,1
2020-08-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1164.2,,,,1
2020-09-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1162.3,,,,1
2020-10-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1191,,,,1
2020-11-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1155.1,,,,1
2020-12-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1147.7,,,,1
2021-01-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,995.5,,,,1
2021-02-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1060.2,,,,1
2021-03-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1111.4,,,,1
2021-04-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1095.9,,,,1
2021-05-01,Ontario,2016A000235,Part-time employment ,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581345,7.5.1.8.1.1,1082.4,,,,1
2000-01-01,Ontario,2016A000235,Unemployment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581351,7.6.1.8.1.1,348.7,,,,1
2000-02-01,Ontario,2016A000235,Unemployment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581351,7.6.1.8.1.1,347.7,,,,1
2000-03-01,Ontario,2016A000235,Unemployment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581351,7.6.1.8.1.1,338.1,,,,1
2000-04-01,Ontario,2016A000235,Unemployment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581351,7.6.1.8.1.1,342.4,,,,1
2000-05-01,Ontario,2016A000235,Unemployment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581351,7.6.1.8.1.1,341.9,,,,1
2000-06-01,Ontario,2016A000235,Unemployment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581351,7.6.1.8.1.1,342.2,,,,1
2000-07-01,Ontario,2016A000235,Unemployment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581351,7.6.1.8.1.1,325.6,,,,1
2000-08-01,Ontario,2016A000235,Unemployment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581351,7.6.1.8.1.1,362.2,,,,1
2000-09-01,Ontario,2016A000235,Unemployment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581351,7.6.1.8.1.1,365.4,,,,1
2000-10-01,Ontario,2016A000235,Unemployment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581351,7.6.1.8.1.1,371.3,,,,1
2000-11-01,Ontario,2016A000235,Unemployment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581351,7.6.1.8.1.1,378.1,,,,1
2000-12-01,Ontario,2016A000235,Unemployment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581351,7.6.1.8.1.1,380.7,,,,1
2001-01-01,Ontario,2016A000235,Unemployment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581351,7.6.1.8.1.1,361,,,,1
2001-02-01,Ontario,2016A000235,Unemployment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581351,7.6.1.8.1.1,385.6,,,,1
2001-03-01,Ontario,2016A000235,Unemployment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581351,7.6.1.8.1.1,389.5,,,,1
2001-04-01,Ontario,2016A000235,Unemployment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581351,7.6.1.8.1.1,382.4,,,,1
2001-05-01,Ontario,2016A000235,Unemployment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581351,7.6.1.8.1.1,371.9,,,,1
2001-06-01,Ontario,2016A000235,Unemployment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581351,7.6.1.8.1.1,388,,,,1
2001-07-01,Ontario,2016A000235,Unemployment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581351,7.6.1.8.1.1,389.9,,,,1
2001-08-01,Ontario,2016A000235,Unemployment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581351,7.6.1.8.1.1,407.2,,,,1
2001-09-01,Ontario,2016A000235,Unemployment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581351,7.6.1.8.1.1,404.7,,,,1
2001-10-01,Ontario,2016A000235,Unemployment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581351,7.6.1.8.1.1,410.6,,,,1
2001-11-01,Ontario,2016A000235,Unemployment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581351,7.6.1.8.1.1,429.5,,,,1
2001-12-01,Ontario,2016A000235,Unemployment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581351,7.6.1.8.1.1,449.6,,,,1
2002-01-01,Ontario,2016A000235,Unemployment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581351,7.6.1.8.1.1,490.6,,,,1
2002-02-01,Ontario,2016A000235,Unemployment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581351,7.6.1.8.1.1,455.7,,,,1
2002-03-01,Ontario,2016A000235,Unemployment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581351,7.6.1.8.1.1,466.3,,,,1
2002-04-01,Ontario,2016A000235,Unemployment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581351,7.6.1.8.1.1,450.5,,,,1
2002-05-01,Ontario,2016A000235,Unemployment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581351,7.6.1.8.1.1,450.3,,,,1
2002-06-01,Ontario,2016A000235,Unemployment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581351,7.6.1.8.1.1,458.8,,,,1
2002-07-01,Ontario,2016A000235,Unemployment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581351,7.6.1.8.1.1,452.6,,,,1
2002-08-01,Ontario,2016A000235,Unemployment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581351,7.6.1.8.1.1,462.1,,,,1
2002-09-01,Ontario,2016A000235,Unemployment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581351,7.6.1.8.1.1,463.1,,,,1
2002-10-01,Ontario,2016A000235,Unemployment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581351,7.6.1.8.1.1,464.9,,,,1
2002-11-01,Ontario,2016A000235,Unemployment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581351,7.6.1.8.1.1,436.8,,,,1
2002-12-01,Ontario,2016A000235,Unemployment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581351,7.6.1.8.1.1,454,,,,1
2003-01-01,Ontario,2016A000235,Unemployment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581351,7.6.1.8.1.1,455.5,,,,1
