REF_DATE,GEO,DGUID,Products and product groups,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2001-02-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,95.9,,,,1
2001-03-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,96.6,,,,1
2001-04-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,96.8,,,,1
2001-05-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,97.7,,,,1
2001-06-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,98.1,,,,1
2001-07-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,98,,,,1
2001-08-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,97.4,,,,1
2001-09-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,96.7,,,,1
2001-10-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,96.8,,,,1
2001-11-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,97.4,,,,1
2001-12-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,98,,,,1
2002-01-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,99,,,,1
2002-02-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,99.9,,,,1
2002-03-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,100.3,,,,1
2002-04-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,100.2,,,,1
2002-05-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,100.1,,,,1
2002-06-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,100.9,,,,1
2002-07-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,100.6,,,,1
2002-08-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,100.3,,,,1
2002-09-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,99.1,,,,1
2002-10-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,98.5,,,,1
2002-11-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,100.2,,,,1
2002-12-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,100.9,,,,1
2003-01-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,102,,,,1
2003-02-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,102.1,,,,1
2003-03-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,102,,,,1
2003-04-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,102,,,,1
2003-05-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,101.6,,,,1
2003-06-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,102.1,,,,1
2003-07-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,102.5,,,,1
2003-08-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,101.6,,,,1
2003-09-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,100.5,,,,1
2003-10-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,100.2,,,,1
2003-11-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,100.9,,,,1
2003-12-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,102.2,,,,1
2004-01-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,102.5,,,,1
2004-02-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,102.5,,,,1
2004-03-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,102.6,,,,1
2004-04-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,102.2,,,,1
2004-05-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,103.2,,,,1
2004-06-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,103.8,,,,1
2004-07-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,104.3,,,,1
2004-08-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,104,,,,1
2004-09-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,103.3,,,,1
2004-10-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,103.7,,,,1
2004-11-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,104.9,,,,1
2004-12-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,105.9,,,,1
2005-01-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,105.4,,,,1
2005-02-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,106,,,,1
2005-03-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,106.4,,,,1
2005-04-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,107.2,,,,1
2005-05-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,107.5,,,,1
2005-06-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,107.8,,,,1
2005-07-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,107.3,,,,1
2005-08-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,107.3,,,,1
2005-09-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,105.9,,,,1
2005-10-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,105.9,,,,1
2005-11-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,106.6,,,,1
2005-12-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,107.6,,,,1
2006-01-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,109,,,,1
2006-02-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,108.8,,,,1
2006-03-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,109.2,,,,1
2006-04-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,108.9,,,,1
2006-05-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,109.2,,,,1
2006-06-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,109.5,,,,1
2006-07-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,108.9,,,,1
2006-08-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,109,,,,1
2006-09-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,108.2,,,,1
2006-10-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,108.3,,,,1
2006-11-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,109.6,,,,1
2006-12-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,109.5,,,,1
2007-01-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,110.8,,,,1
2007-02-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,112.9,,,,1
2007-03-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,112.3,,,,1
2007-04-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,112,,,,1
2007-05-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,113,,,,1
2007-06-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,112.5,,,,1
2007-07-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,112.2,,,,1
2007-08-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,111.9,,,,1
2007-09-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,110.5,,,,1
2007-10-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,110.1,,,,1
2007-11-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,111.2,,,,1
2007-12-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,111.7,,,,1
2008-01-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,112.5,,,,1
2008-02-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,113,,,,1
2008-03-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,112.8,,,,1
2008-04-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,113.9,,,,1
2008-05-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,115.2,,,,1
2008-06-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,116.1,,,,1
2008-07-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,117,,,,1
2008-08-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,117.1,,,,1
2008-09-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,117.3,,,,1
2008-10-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,117.4,,,,1
2008-11-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,119.6,,,,1
2008-12-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,119.7,,,,1
2009-01-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,120.8,,,,1
2009-02-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,121.5,,,,1
2009-03-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,121.6,,,,1
2009-04-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,121.8,,,,1
2009-05-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,121.6,,,,1
2009-06-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,122.3,,,,1
2009-07-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,122.3,,,,1
2009-08-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,121.2,,,,1
2009-09-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,120.2,,,,1
2009-10-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,120,,,,1
2009-11-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,121.6,,,,1
2009-12-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,122.3,,,,1
2010-01-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,123,,,,1
2010-02-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,123.3,,,,1
2010-03-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,123.8,,,,1
2010-04-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,123,,,,1
2010-05-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,123.1,,,,1
2010-06-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,123.1,,,,1
2010-07-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,123.6,,,,1
2010-08-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,123.5,,,,1
2010-09-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,122.5,,,,1
2010-10-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,122.2,,,,1
2010-11-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,122.9,,,,1
2010-12-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,124.1,,,,1
2011-01-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,124.9,,,,1
2011-02-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,125.2,,,,1
2011-03-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,127.4,,,,1
2011-04-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,127.1,,,,1
2011-05-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,128.5,,,,1
2011-06-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,128.9,,,,1
2011-07-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,129.7,,,,1
2011-08-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,129.6,,,,1
2011-09-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,128.4,,,,1
2011-10-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,128.1,,,,1
2011-11-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,129.6,,,,1
2011-12-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,129.4,,,,1
2012-01-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,130.6,,,,1
2012-02-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,131,,,,1
2012-03-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,130.5,,,,1
2012-04-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,130.9,,,,1
2012-05-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,131.6,,,,1
2012-06-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,130.7,,,,1
2012-07-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,131.5,,,,1
2012-08-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,131.9,,,,1
2012-09-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,130.1,,,,1
2012-10-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,130.5,,,,1
2012-11-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,131.5,,,,1
2012-12-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,131.5,,,,1
2013-01-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,131.7,,,,1
2013-02-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,133.3,,,,1
2013-03-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,132.8,,,,1
2013-04-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,132.9,,,,1
2013-05-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,132.9,,,,1
2013-06-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,133.6,,,,1
2013-07-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,133.5,,,,1
2013-08-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,133.5,,,,1
2013-09-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,131.7,,,,1
2013-10-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,132.4,,,,1
2013-11-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,133.5,,,,1
2013-12-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,133,,,,1
2014-01-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,133.7,,,,1
2014-02-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,135.1,,,,1
2014-03-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,135.1,,,,1
2014-04-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,135.1,,,,1
2014-05-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,136.7,,,,1
2014-06-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,137.8,,,,1
2014-07-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,137.5,,,,1
2014-08-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,136.7,,,,1
2014-09-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,136,,,,1
2014-10-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,135.5,,,,1
2014-11-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,137.6,,,,1
2014-12-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,137.7,,,,1
2015-01-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,140.2,,,,1
2015-02-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,140.3,,,,1
2015-03-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,140.2,,,,1
2015-04-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,140,,,,1
2015-05-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,141.7,,,,1
2015-06-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,141.9,,,,1
2015-07-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,141.6,,,,1
2015-08-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,141.4,,,,1
2015-09-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,140,,,,1
2015-10-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,141.3,,,,1
2015-11-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,142.4,,,,1
2015-12-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,143.6,,,,1
2016-01-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,145.7,,,,1
2016-02-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,146.9,,,,1
2016-03-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,146.1,,,,1
2016-04-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,145.1,,,,1
2016-05-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,144,,,,1
2016-06-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,143.8,,,,1
2016-07-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,144,,,,1
2016-08-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,142.4,,,,1
2016-09-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,140.5,,,,1
2016-10-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,140.8,,,,1
2016-11-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,141.6,,,,1
2016-12-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,141.5,,,,1
2017-01-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,142.1,,,,1
2017-02-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,142.6,,,,1
2017-03-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,142.4,,,,1
2017-04-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,143,,,,1
2017-05-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,143.6,,,,1
2017-06-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,144.1,,,,1
2017-07-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,145.1,,,,1
2017-08-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,144.3,,,,1
2017-09-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,142.8,,,,1
2017-10-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,142,,,,1
2017-11-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,143.3,,,,1
2017-12-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,144.3,,,,1
2018-01-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,146.3,,,,1
2018-02-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,146.6,,,,1
2018-03-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,146,,,,1
2018-04-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,147,,,,1
2018-05-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,146.7,,,,1
2018-06-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,148.3,,,,1
2018-07-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,148.9,,,,1
2018-08-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,148.1,,,,1
2018-09-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,146.7,,,,1
2018-10-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,146.3,,,,1
2018-11-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,148,,,,1
2018-12-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,150.2,,,,1
2019-01-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,151.6,,,,1
2019-02-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,151.9,,,,1
2019-03-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,151.9,,,,1
2019-04-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,151.8,,,,1
2019-05-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,152.7,,,,1
2019-06-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,153.7,,,,1
2019-07-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,153.8,,,,1
2019-08-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,153.3,,,,1
2019-09-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,151.9,,,,1
2019-10-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,151.4,,,,1
2019-11-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,152.6,,,,1
2019-12-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,154.2,,,,1
2020-01-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,155.3,,,,1
2020-02-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,154.4,,,,1
2020-03-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,154.5,,,,1
2020-04-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,156.4,,,,1
2020-05-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,156.1,,,,1
2020-06-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,156.6,,,,1
2020-07-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,157,,,,1
2020-08-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,155.9,,,,1
2020-09-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,154.6,,,,1
2020-10-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,155,,,,1
2020-11-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,155.3,,,,1
2020-12-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,155.2,,,,1
2021-01-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,157.1,,,,1
2021-02-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,157.1,,,,1
2021-03-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,157.6,,,,1
2021-04-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,157.2,,,,1
2021-05-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,158.1,,,,1
2000-01-01,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,92.1,,,,1
2000-02-01,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,92.8,,,,1
2000-03-01,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,92.9,,,,1
2000-04-01,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,92.8,,,,1
2000-05-01,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,92.9,,,,1
2000-06-01,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,93.4,,,,1
2000-07-01,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,93.7,,,,1
2000-08-01,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,93.9,,,,1
2000-09-01,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,94.2,,,,1
2000-10-01,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,95.5,,,,1
2000-11-01,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,96.3,,,,1
2000-12-01,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,96.5,,,,1
2001-01-01,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,97.3,,,,1
2001-02-01,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,97.4,,,,1
2001-03-01,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,98.9,,,,1
2001-04-01,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,98.8,,,,1
2001-05-01,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,99,,,,1
2001-06-01,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,99.6,,,,1
2001-07-01,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,99.8,,,,1
2001-08-01,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,99.7,,,,1
